ID,Data da Compra,Nome Cliente,Idade,Gênero,Cidade Cliente,Estado Cliente,Carro Vendido,Marca,Ano do Carro,Valor do Carro,Cor,Automático,Portas,Empréstimo,Tipo Cliente,Nome Loja
2645,2020-05-02,Jacqueline Evans,34,Masculino,Belo Horizonte,MG,Onix,Chevrolet,2020,56557.04,Prata,Não,4,Não,PF,Carro Ideal
2646,2022-02-08,Katherine Miller,62,Masculino,Juiz de Fora,MG,Focus,Ford,2015,144421.17,Verde,Não,4,Sim,PF,Super Carros
2647,2023-03-18,Molly Garcia,65,Masculino,Ilhéus,BA,i30,Hyundai,2016,210546.97,Branco,Sim,4,Sim,PF,Super Carros
2648,2023-09-28,Linda Hernandez,36,Masculino,Pelotas,RS,Fit,Honda,2017,82822.76,Prata,Sim,2,Não,PF,Super Carros
2649,2021-11-01,Madeline Hoffman,40,Feminino,Joinville,SC,HR-V,Honda,2019,109221.44,Bege,Sim,4,Não,PJ,Carros do Brasil
2650,2020-07-06,Elizabeth King,32,Feminino,Uberlândia,MG,HB20,Hyundai,2016,65892.87,Azul,Sim,2,Sim,PJ,Brasil Carros
2651,2019-06-18,Lisa Shepherd,19,Masculino,Foz do Iguaçu,PR,Onix,Chevrolet,2018,45168.92,Bege,Não,4,Sim,PF,Fácil Carro
2652,2021-11-05,Larry Clark,38,Masculino,São Paulo,SP,Onix,Chevrolet,2021,66965.24,Vermelho,Sim,4,Não,PJ,Carros & Cia
2653,2022-03-02,Cynthia Edwards,32,Feminino,Uberlândia,MG,Fit,Honda,2016,71435.79,Bege,Não,2,Não,PJ,Carros & Cia
2654,2023-01-15,Zachary Whitehead,40,Masculino,Aparecida de Goiânia,GO,Tracker,Chevrolet,2021,205849.3,Branco,Não,4,Não,PJ,Carros & Cia
2655,2021-10-21,Stephen Sexton,22,Feminino,Vitória da Conquista,BA,Corolla,Toyota,2015,88945.96,Bege,Não,2,Não,PJ,Carro Ideal
2656,2019-01-28,Beverly Johnson,29,Feminino,Recife,PE,Hilux,Toyota,2018,243420.96,Cinza,Sim,2,Não,PF,Viva Carros
2657,2021-12-10,Cassandra Ferguson,37,Feminino,Itabuna,BA,Onix,Chevrolet,2018,58561.51,Verde,Não,2,Não,PJ,Meu Carro Novo
2658,2021-10-27,Hannah Delgado,36,Masculino,Luziânia,GO,Yaris,Toyota,2017,153486.84,Amarelo,Sim,2,Não,PJ,Super Carros
2659,2021-04-10,Rachael Escobar,60,Feminino,Vitória,ES,Ranger,Ford,2016,254906.29,Branco,Não,2,Não,PF,Brasil Carros
2660,2024-10-10,Danny Buchanan,18,Masculino,Maringá,PR,Civic,Honda,2019,139410.14,Verde,Sim,4,Sim,PF,Top Car Veículos
2661,2020-04-11,Sylvia Montoya,31,Feminino,Rio de Janeiro,RJ,Civic,Honda,2016,124093.73,Bege,Sim,2,Não,PJ,Carro Ideal
2662,2022-05-14,Jeffrey Sanchez,29,Masculino,São Paulo,SP,i30,Hyundai,2021,151444.52,Bege,Não,2,Sim,PJ,Carro Ideal
2663,2021-10-18,Cassandra Johnson,20,Feminino,São Paulo,SP,Onix,Chevrolet,2020,53488.55,Verde,Sim,2,Sim,PJ,Super Carros
2664,2019-03-09,Michelle Shepherd,38,Feminino,Goiânia,GO,Yaris,Toyota,2019,132490.22,Prata,Sim,4,Sim,PJ,Carros & Cia
2665,2024-02-19,Tammy Griffith,31,Feminino,Luziânia,GO,Civic,Honda,2016,168539.92,Bege,Não,2,Não,PF,Fácil Carro
2666,2022-06-24,Ryan Leach,36,Masculino,Foz do Iguaçu,PR,Focus,Ford,2019,114268.02,Azul,Não,2,Não,PJ,Brasil Carros
2667,2020-02-18,Jennifer Ramos,64,Feminino,Cabo Frio,RJ,i30,Hyundai,2019,423298.65,Prata,Não,2,Sim,PF,Brasil Carros
2668,2023-09-26,Tonya Lopez,54,Masculino,Joinville,SC,S10,Chevrolet,2017,235273.01,Vermelho,Sim,2,Sim,PF,Brasil Carros
2669,2024-04-18,Benjamin Bass,54,Feminino,Guarapari,ES,Hilux,Toyota,2017,315593.72,Preto,Sim,2,Sim,PF,Meu Carro Novo
2670,2019-06-10,Kara Jackson,36,Masculino,Feira de Santana,BA,Cobalt,Chevrolet,2017,56709.02,Branco,Sim,2,Sim,PJ,Fácil Carro
2671,2024-04-21,Melissa Long,68,Feminino,Contagem,MG,Gol,Volkswagen,2023,56749.51,Cinza,Não,2,Não,PJ,Carros do Brasil
2672,2023-12-30,James Calderon,65,Feminino,Santos,SP,Virtus,Volkswagen,2018,128189.2,Bege,Sim,4,Não,PF,Carro Ideal
2673,2024-04-17,Annette Greene,49,Masculino,Contagem,MG,HB20,Hyundai,2015,60973.73,Verde,Sim,4,Sim,PJ,Brasil Carros
2674,2021-04-24,Miss Alexandra Bowman,47,Feminino,Olinda,PE,HR-V,Honda,2019,136034.61,Bege,Sim,2,Sim,PJ,Viva Carros
2675,2023-08-05,Elizabeth Russell,58,Feminino,Vitória da Conquista,BA,Tracker,Chevrolet,2015,132385.13,Amarelo,Sim,4,Não,PF,Carros & Cia
2676,2019-10-24,Autumn Hudson,30,Feminino,Sorocaba,SP,Gol,Volkswagen,2018,59133.28,Branco,Não,2,Não,PJ,Carros & Cia
2677,2021-04-15,Katrina Horne,36,Masculino,Cachoeiro de Itapemirim,ES,Polo,Volkswagen,2017,69618.03,Preto,Sim,2,Não,PJ,Carros do Brasil
2678,2021-10-26,Julian Williams,61,Masculino,Volta Redonda,RJ,i30,Hyundai,2017,198706.35,Vermelho,Não,4,Não,PF,Fácil Carro
2679,2020-05-14,Desiree Wright,35,Masculino,Sorocaba,SP,HB20,Hyundai,2015,48980.01,Verde,Não,2,Sim,PF,Carro Ideal
2680,2021-01-26,Carlos Gallegos,56,Feminino,Cachoeiro de Itapemirim,ES,T-Cross,Volkswagen,2019,153832.86,Vermelho,Sim,4,Não,PJ,Super Carros
2681,2024-11-06,Sierra Anthony,33,Masculino,Londrina,PR,Fit,Honda,2017,83345.97,Branco,Não,2,Não,PJ,Top Car Veículos
2682,2021-09-05,Melissa Morgan,50,Masculino,Foz do Iguaçu,PR,Hilux,Toyota,2017,113619.93,Bege,Sim,2,Não,PJ,Brasil Carros
2683,2024-01-12,James Webster,25,Feminino,Rio de Janeiro,RJ,Polo,Volkswagen,2017,88339.94,Amarelo,Não,4,Não,PF,Super Carros
2684,2021-01-16,Taylor Chapman,62,Feminino,Itabuna,BA,HB20,Hyundai,2021,73963.69,Verde,Sim,4,Sim,PF,Carros do Brasil
2685,2019-09-28,Randy Burns,53,Feminino,Feira de Santana,BA,Fit,Honda,2015,33131.19,Bege,Não,4,Sim,PJ,Carro Ideal
2686,2022-07-12,Bonnie Roberts,31,Masculino,Ilhéus,BA,Focus,Ford,2018,53954.96,Preto,Não,2,Sim,PF,Carros do Brasil
2687,2023-04-09,Brenda Anderson DDS,26,Masculino,Passo Fundo,RS,Polo,Volkswagen,2018,55864.36,Amarelo,Não,2,Não,PJ,Fácil Carro
2688,2024-01-09,Julie Ramos,48,Masculino,Recife,PE,Corolla,Toyota,2019,161658.12,Bege,Sim,2,Sim,PJ,Top Car Veículos
2689,2019-06-19,Ashley Howard,45,Masculino,Jaboatão dos Guararapes,PE,Polo,Volkswagen,2016,35820.18,Preto,Sim,4,Sim,PF,Fácil Carro
2690,2022-02-02,Sara Miller,28,Feminino,Florianópolis,SC,S10,Chevrolet,2018,278086.49,Azul,Sim,2,Não,PF,Meu Carro Novo
2691,2022-12-07,Natasha Olson,54,Feminino,Lages,SC,Corolla,Toyota,2015,162274.94,Branco,Sim,4,Sim,PF,Carros do Brasil
2692,2023-05-19,Martha Bryant,48,Masculino,Anápolis,GO,Polo,Volkswagen,2017,50118.36,Prata,Sim,2,Não,PF,Carro Ideal
2693,2021-01-31,Mckenzie Hill,67,Masculino,Itabuna,BA,i30,Hyundai,2018,181123.11,Preto,Sim,2,Não,PF,Carros & Cia
2694,2024-03-07,Joshua Jackson,35,Masculino,Sorocaba,SP,Virtus,Volkswagen,2022,173889.21,Azul,Sim,2,Sim,PJ,Viva Carros
2695,2024-10-01,Tammy Anderson,46,Feminino,Porto Alegre,RS,Civic,Honda,2023,214953.78,Cinza,Sim,2,Sim,PJ,Carros do Brasil
2696,2022-06-25,Debra Martinez,65,Feminino,Foz do Iguaçu,PR,Focus,Ford,2015,233829.8,Prata,Sim,4,Não,PJ,AutoCenter
2697,2022-02-24,Jamie Mcmahon,69,Masculino,Passo Fundo,RS,Civic,Honda,2018,168548.07,Cinza,Sim,4,Sim,PF,Super Carros
2698,2020-06-17,Andrew Reynolds,19,Feminino,Rio de Janeiro,RJ,Ranger,Ford,2019,258590.81,Branco,Não,4,Sim,PF,Fácil Carro
2699,2023-08-30,Natalie Roth,64,Feminino,Niterói,RJ,i30,Hyundai,2020,567544.45,Vermelho,Não,2,Não,PF,Brasil Carros
2700,2023-11-19,Matthew Smith,30,Feminino,Vitória da Conquista,BA,Gol,Volkswagen,2015,66931.7,Cinza,Sim,4,Não,PF,AutoCenter
2701,2022-10-06,Christopher Ross,24,Feminino,Curitiba,PR,Onix,Chevrolet,2015,38440.25,Verde,Sim,2,Não,PF,Viva Carros
2702,2023-12-16,Nicholas Robinson,39,Masculino,Sorocaba,SP,Hilux,Toyota,2022,240003.12,Bege,Não,4,Sim,PJ,AutoCenter
2703,2022-10-02,Christina Jackson,67,Masculino,Betim,MG,Hilux,Toyota,2017,169932.58,Branco,Não,2,Sim,PJ,Super Carros
2704,2020-03-28,Matthew Patton,36,Feminino,Santa Maria,RS,Cobalt,Chevrolet,2015,139734.15,Branco,Não,4,Não,PJ,Viva Carros
2705,2024-01-30,Matthew Moore,68,Feminino,Joinville,SC,Tracker,Chevrolet,2018,204991.76,Prata,Sim,2,Não,PF,Viva Carros
2706,2024-09-06,Jeffery Brooks,37,Masculino,Santos,SP,Yaris,Toyota,2019,211434.36,Branco,Não,4,Sim,PF,Viva Carros
2707,2023-03-16,Christina Jordan,22,Masculino,Salvador,BA,Fit,Honda,2022,49433.41,Preto,Sim,2,Não,PJ,AutoCenter
2708,2020-10-06,Amy Robinson,54,Masculino,Pelotas,RS,Ka,Ford,2017,62837.31,Amarelo,Sim,4,Não,PJ,Carro Ideal
2709,2020-06-19,Shawn Chavez,59,Masculino,Londrina,PR,HR-V,Honda,2018,125113.48,Bege,Sim,4,Sim,PF,Fácil Carro
2710,2023-09-20,Brandon Miller,22,Feminino,Serra,ES,Creta,Hyundai,2021,203913.84,Prata,Sim,4,Não,PF,Top Car Veículos
2711,2019-04-04,Tommy Davis,32,Feminino,Lages,SC,Cobalt,Chevrolet,2017,75365.59,Prata,Sim,2,Sim,PF,Carros & Cia
2712,2022-07-16,Jaclyn James,46,Masculino,Londrina,PR,HR-V,Honda,2020,217729.46,Preto,Não,4,Não,PJ,Carros & Cia
2713,2022-10-31,Keith Knight MD,31,Masculino,Guarapari,ES,Civic,Honda,2022,108688.77,Verde,Não,4,Não,PF,AutoCenter
2714,2023-03-27,Frank Wilkins,41,Masculino,Petrolina,PE,S10,Chevrolet,2016,162113.11,Amarelo,Sim,4,Sim,PJ,Carros do Brasil
2715,2024-03-10,Steve Jones,65,Masculino,Feira de Santana,BA,Civic,Honda,2018,183058.41,Amarelo,Não,2,Não,PJ,Fácil Carro
2716,2022-12-25,Dalton Lopez,43,Masculino,Cabo Frio,RJ,HR-V,Honda,2022,225574.96,Cinza,Não,4,Sim,PJ,AutoCenter
2717,2021-06-07,Connie Callahan,24,Feminino,Petrolina,PE,Ka,Ford,2015,60978.26,Amarelo,Sim,2,Sim,PJ,Carro Ideal
2718,2023-03-09,Leah Crosby,55,Feminino,Jaboatão dos Guararapes,PE,Ranger,Ford,2021,203215.59,Preto,Não,2,Sim,PJ,Brasil Carros
2719,2021-07-13,Natalie Moran,67,Feminino,Blumenau,SC,S10,Chevrolet,2015,248144.41,Verde,Sim,2,Sim,PF,Fácil Carro
2720,2023-06-09,Maria Rogers,33,Feminino,Passo Fundo,RS,Virtus,Volkswagen,2022,180356.61,Prata,Sim,2,Sim,PF,Carros & Cia
2721,2021-08-23,James Hansen,22,Feminino,Foz do Iguaçu,PR,Yaris,Toyota,2021,162431.87,Verde,Sim,2,Sim,PJ,Carro Ideal
2722,2024-11-08,Deanna Evans,59,Feminino,Vitória,ES,Onix,Chevrolet,2017,59174.88,Bege,Não,4,Não,PJ,Carros do Brasil
2723,2024-05-25,Kirk Mercer,49,Masculino,Santos,SP,Fit,Honda,2023,87632.83,Branco,Sim,2,Sim,PJ,Carro Ideal
2724,2022-03-22,Jessica Burke,41,Masculino,Ilhéus,BA,i30,Hyundai,2017,200632.17,Bege,Sim,4,Não,PF,Fácil Carro
2725,2024-12-01,Jamie Carter,44,Feminino,Juiz de Fora,MG,Cobalt,Chevrolet,2024,549201.92,Prata,Não,2,Não,PF,Carro Ideal
2726,2023-08-01,Crystal Nash,20,Masculino,Cabo Frio,RJ,Tracker,Chevrolet,2019,164799.75,Preto,Não,2,Não,PF,Carro Ideal
2727,2020-03-15,Michelle Coleman,40,Feminino,Uberlândia,MG,Focus,Ford,2020,188541.21,Preto,Sim,2,Não,PJ,Viva Carros
2728,2023-03-18,Wendy Johnson,52,Masculino,Santos,SP,Virtus,Volkswagen,2019,97151.9,Azul,Não,4,Não,PF,Meu Carro Novo
2729,2020-06-18,John Carter,56,Masculino,Luziânia,GO,Yaris,Toyota,2018,107071.56,Prata,Não,2,Não,PF,AutoCenter
2730,2022-07-29,Marcus Smith,28,Feminino,Ilhéus,BA,S10,Chevrolet,2018,220948.49,Prata,Não,2,Sim,PF,Carro Ideal
2731,2024-12-08,Jeremy Patrick,33,Masculino,Niterói,RJ,Corolla,Toyota,2019,110436.61,Cinza,Não,4,Não,PJ,Viva Carros
2732,2019-10-18,Joseph Swanson,34,Feminino,Jaboatão dos Guararapes,PE,Corolla,Toyota,2016,114662.52,Prata,Sim,2,Não,PF,Viva Carros
2733,2019-12-15,Anna Hinton,52,Masculino,Aparecida de Goiânia,GO,Yaris,Toyota,2017,146363.34,Amarelo,Sim,2,Sim,PF,Carros & Cia
2734,2019-11-18,Megan Ford,39,Masculino,Joinville,SC,HB20,Hyundai,2019,39895.54,Bege,Sim,4,Não,PJ,Brasil Carros
2735,2020-05-08,Gordon Hawkins,57,Feminino,Joinville,SC,Hilux,Toyota,2020,171280.5,Vermelho,Sim,4,Sim,PF,Meu Carro Novo
2736,2022-07-10,Patrick Taylor,19,Masculino,Recife,PE,Focus,Ford,2021,219106.47,Preto,Sim,4,Não,PJ,Carros & Cia
2737,2020-06-29,Kevin Carter,38,Feminino,Sorocaba,SP,Tracker,Chevrolet,2017,110932.78,Cinza,Sim,2,Sim,PF,Carros do Brasil
2738,2023-09-26,Mrs. Stephanie Ross,37,Masculino,Betim,MG,HR-V,Honda,2015,206470.91,Vermelho,Sim,4,Sim,PJ,Meu Carro Novo
2739,2024-08-25,Brittany Romero,44,Feminino,Caxias do Sul,RS,Tracker,Chevrolet,2018,124039.35,Preto,Sim,2,Não,PF,Super Carros
2740,2023-03-01,Angela Lewis,62,Masculino,São Bernardo do Campo,SP,T-Cross,Volkswagen,2018,185319.35,Azul,Não,2,Não,PJ,Carros do Brasil
2741,2022-05-16,Christopher Davis,62,Feminino,Juiz de Fora,MG,Tracker,Chevrolet,2015,219884.5,Branco,Não,4,Sim,PF,Carros & Cia
2742,2019-05-16,Debra Dyer,40,Masculino,Recife,PE,Cobalt,Chevrolet,2018,302269.32,Vermelho,Sim,2,Não,PF,Viva Carros
2743,2022-11-11,Patrick Murray,38,Feminino,Serra,ES,i30,Hyundai,2021,234230.43,Vermelho,Sim,4,Não,PF,Meu Carro Novo
2744,2024-04-20,Margaret Mclaughlin,34,Feminino,Joinville,SC,S10,Chevrolet,2023,155478.29,Prata,Não,2,Sim,PJ,Brasil Carros
2745,2024-05-15,Eric Hamilton,40,Feminino,Passo Fundo,RS,Tracker,Chevrolet,2018,223018.62,Preto,Sim,4,Sim,PF,Carros do Brasil
2746,2021-03-05,David Edwards,25,Masculino,Vitória,ES,Civic,Honda,2015,115851.78,Azul,Não,2,Não,PF,Brasil Carros
2747,2022-03-10,Michael Johnson,53,Feminino,Guarapari,ES,Focus,Ford,2021,242390.95,Preto,Sim,2,Sim,PJ,Brasil Carros
2748,2023-12-08,James Griffin,37,Masculino,Rio de Janeiro,RJ,Gol,Volkswagen,2023,65760.46,Branco,Sim,4,Não,PJ,AutoCenter
2749,2022-01-15,Daniel Russell,70,Feminino,Niterói,RJ,HR-V,Honda,2022,139973.77,Bege,Sim,4,Sim,PF,Brasil Carros
2750,2019-12-14,Randall Hawkins,41,Masculino,Serra,ES,Cobalt,Chevrolet,2016,441770.13,Azul,Sim,2,Não,PF,Brasil Carros
2751,2020-04-23,Holly Ware,33,Masculino,Ilhéus,BA,i30,Hyundai,2018,49129.39,Azul,Não,4,Não,PJ,Viva Carros
2752,2022-11-03,Kevin Price,59,Feminino,Goiânia,GO,Ka,Ford,2018,50761.85,Verde,Sim,2,Não,PJ,Carro Ideal
2753,2020-10-16,Mary Carroll,34,Feminino,Jaboatão dos Guararapes,PE,Corolla,Toyota,2015,142184.39,Preto,Não,2,Não,PJ,Viva Carros
2754,2019-03-21,Jason Gilmore,36,Masculino,Curitiba,PR,Polo,Volkswagen,2018,55943.86,Amarelo,Sim,4,Não,PF,Carro Ideal
2755,2019-10-13,Charlene Stone,60,Masculino,Foz do Iguaçu,PR,Creta,Hyundai,2015,190327.56,Verde,Sim,4,Não,PJ,Super Carros
2756,2021-02-23,Shawn Johnson,55,Feminino,Ponta Grossa,PR,Corolla,Toyota,2020,154678.47,Verde,Sim,2,Não,PJ,Carros & Cia
2757,2023-09-15,Richard Ryan,25,Masculino,São Bernardo do Campo,SP,i30,Hyundai,2015,288416.83,Azul,Sim,4,Sim,PF,Carro Ideal
2758,2020-02-12,Karen Davis,55,Masculino,Rio de Janeiro,RJ,Tracker,Chevrolet,2016,143497.9,Prata,Sim,2,Sim,PJ,Fácil Carro
2759,2021-01-11,Michael Bond,46,Masculino,Curitiba,PR,S10,Chevrolet,2018,275520.28,Verde,Sim,4,Não,PF,Carros do Brasil
2760,2021-06-11,Derrick Thomas,39,Masculino,Lages,SC,HB20,Hyundai,2018,47036.33,Amarelo,Não,2,Não,PJ,Meu Carro Novo
2761,2022-06-23,Sabrina Stevens,70,Masculino,Caruaru,PE,HB20,Hyundai,2017,64257.29,Vermelho,Sim,2,Não,PF,Meu Carro Novo
2762,2020-04-21,Cynthia Martinez,63,Feminino,Passo Fundo,RS,Corolla,Toyota,2020,139105.08,Cinza,Não,2,Não,PF,Carros do Brasil
2763,2024-10-09,Jeremiah Hernandez,34,Masculino,Recife,PE,Ranger,Ford,2023,223728.18,Bege,Sim,4,Não,PF,Top Car Veículos
2764,2021-11-01,Courtney Ball,38,Masculino,São Paulo,SP,S10,Chevrolet,2016,237126.52,Branco,Sim,2,Sim,PJ,Top Car Veículos
2765,2019-02-21,Rebecca Kelley,60,Feminino,Vila Velha,ES,Yaris,Toyota,2016,133584.23,Vermelho,Sim,4,Não,PF,Super Carros
2766,2022-05-11,Zachary Brock PhD,38,Masculino,Ilhéus,BA,Civic,Honda,2017,147390.06,Vermelho,Sim,4,Sim,PJ,Super Carros
2767,2019-06-07,Christopher Knight,18,Feminino,Sorocaba,SP,Corolla,Toyota,2019,99113.36,Azul,Sim,2,Não,PF,AutoCenter
2768,2023-09-12,Samuel Lawrence,35,Feminino,Jaboatão dos Guararapes,PE,T-Cross,Volkswagen,2018,189853.25,Verde,Não,4,Não,PJ,Fácil Carro
2769,2023-05-13,Paul Baker,69,Masculino,Vitória da Conquista,BA,Civic,Honda,2016,110381.74,Branco,Não,4,Não,PF,Top Car Veículos
2770,2021-07-02,James Dickson,64,Feminino,Cabo Frio,RJ,Cobalt,Chevrolet,2018,204362.9,Preto,Sim,4,Sim,PF,AutoCenter
2771,2024-08-01,Carl Reynolds,27,Masculino,Londrina,PR,Yaris,Toyota,2017,137681.41,Amarelo,Sim,2,Não,PJ,Viva Carros
2772,2022-09-14,Troy Howard,26,Feminino,Jaboatão dos Guararapes,PE,Corolla,Toyota,2019,181141.82,Branco,Sim,2,Sim,PF,Fácil Carro
2773,2023-09-10,Mary Peterson,63,Feminino,Sorocaba,SP,HB20,Hyundai,2017,82350.78,Amarelo,Sim,2,Não,PF,Top Car Veículos
2774,2022-09-01,Kathleen Wood,36,Feminino,Ponta Grossa,PR,S10,Chevrolet,2017,253693.52,Prata,Sim,4,Sim,PJ,Viva Carros
2775,2020-12-24,Mary Hughes,44,Masculino,Volta Redonda,RJ,HB20,Hyundai,2020,35652.07,Vermelho,Não,4,Não,PF,Carro Ideal
2776,2023-08-29,Steve Warren,39,Feminino,Maringá,PR,Polo,Volkswagen,2018,45510.79,Verde,Não,4,Não,PJ,Super Carros
2777,2020-03-22,Jillian Bentley,66,Feminino,Vitória da Conquista,BA,Gol,Volkswagen,2017,62994.04,Prata,Sim,4,Sim,PF,Top Car Veículos
2778,2019-01-01,Justin Ochoa,45,Feminino,São Paulo,SP,T-Cross,Volkswagen,2019,181363.72,Preto,Não,4,Sim,PJ,Top Car Veículos
2779,2024-02-05,Christopher Boyd,59,Feminino,Sorocaba,SP,HB20,Hyundai,2019,92866.02,Cinza,Sim,2,Não,PF,Carro Ideal
2780,2020-05-18,Michelle Young,30,Feminino,Pelotas,RS,Onix,Chevrolet,2015,50506.22,Azul,Sim,4,Não,PJ,AutoCenter
2781,2019-02-26,Brittany Jordan,53,Masculino,Lages,SC,Hilux,Toyota,2018,107384.37,Vermelho,Sim,2,Não,PF,Carros do Brasil
2782,2019-11-30,Vanessa Lee,39,Masculino,Sorocaba,SP,Ranger,Ford,2018,162042.15,Azul,Não,2,Não,PJ,Brasil Carros
2783,2024-10-20,Natalie Stark,41,Masculino,Florianópolis,SC,Tracker,Chevrolet,2018,260448.48,Vermelho,Não,4,Sim,PF,Carros & Cia
2784,2023-06-10,Daniel Mercer,20,Feminino,Maringá,PR,HR-V,Honda,2017,111209.2,Azul,Sim,2,Sim,PJ,Meu Carro Novo
2785,2024-03-08,Samantha Collins,45,Feminino,Cabo Frio,RJ,HB20,Hyundai,2022,76167.82,Verde,Sim,2,Não,PF,Top Car Veículos
2786,2023-05-06,Monica Wood,50,Feminino,Lages,SC,Fit,Honda,2015,63764.53,Vermelho,Sim,4,Não,PF,Top Car Veículos
2787,2019-08-09,Jill Ruiz,40,Masculino,Duque de Caxias,RJ,Ka,Ford,2016,58552.7,Cinza,Não,4,Sim,PJ,Carros & Cia
2788,2020-03-05,Deborah Greer,22,Feminino,Petrolina,PE,Civic,Honda,2017,75138.12,Azul,Não,2,Não,PJ,Carro Ideal
2789,2019-05-28,Rachel Clarke,23,Feminino,Santos,SP,Hilux,Toyota,2018,194769.01,Vermelho,Sim,2,Não,PF,Fácil Carro
2790,2022-08-13,Yolanda Harris,68,Feminino,Pelotas,RS,Yaris,Toyota,2017,151912.49,Prata,Sim,2,Não,PJ,Viva Carros
2791,2023-09-30,Tyler Simmons,30,Masculino,Cachoeiro de Itapemirim,ES,S10,Chevrolet,2015,209816.88,Azul,Sim,2,Sim,PJ,Meu Carro Novo
2792,2019-12-30,Gregory Berger,51,Feminino,Vila Velha,ES,S10,Chevrolet,2015,241558.33,Vermelho,Sim,4,Não,PF,Fácil Carro
2793,2021-03-06,Jeffrey Brown,37,Feminino,Salvador,BA,Hilux,Toyota,2018,172501.68,Amarelo,Não,4,Não,PF,Carros do Brasil
2794,2022-05-19,Cody Mcbride,34,Feminino,Passo Fundo,RS,HR-V,Honda,2020,183676.67,Bege,Sim,2,Não,PJ,AutoCenter
2795,2022-05-29,Sheila Keith,33,Feminino,Criciúma,SC,Ranger,Ford,2015,150362.93,Vermelho,Sim,2,Não,PF,Fácil Carro
2796,2024-05-22,Stephen Berg,50,Feminino,Florianópolis,SC,Fit,Honda,2020,46625.68,Bege,Não,2,Sim,PJ,Carros & Cia
2797,2020-01-07,Daniel Garcia,52,Masculino,Londrina,PR,HB20,Hyundai,2017,55577.2,Preto,Sim,4,Não,PJ,Carros & Cia
2798,2024-10-21,Elizabeth Anderson,59,Masculino,Ponta Grossa,PR,Virtus,Volkswagen,2018,125441.82,Prata,Sim,2,Sim,PJ,Carros & Cia
2799,2023-10-02,Benjamin Wright,26,Masculino,Feira de Santana,BA,Yaris,Toyota,2020,181369.65,Prata,Sim,2,Não,PJ,Top Car Veículos
2800,2021-06-08,Jennifer Porter,42,Masculino,Criciúma,SC,Yaris,Toyota,2017,93671.33,Azul,Sim,4,Sim,PF,Carros & Cia
2801,2023-03-29,James Perry,31,Masculino,Cabo Frio,RJ,i30,Hyundai,2017,243853.85,Azul,Não,4,Não,PF,Meu Carro Novo
2802,2024-03-03,Jerry Ibarra,65,Masculino,Campinas,SP,T-Cross,Volkswagen,2018,213786.72,Vermelho,Sim,4,Sim,PJ,Carros do Brasil
2803,2022-08-22,Ryan Taylor,26,Feminino,Vitória da Conquista,BA,Onix,Chevrolet,2020,57894.36,Azul,Sim,2,Não,PF,Super Carros
2804,2023-08-15,Matthew Holt,38,Feminino,Juiz de Fora,MG,Polo,Volkswagen,2017,43224.12,Preto,Não,4,Não,PJ,Top Car Veículos
2805,2022-02-12,Heather Suarez,19,Feminino,Cachoeiro de Itapemirim,ES,Ka,Ford,2017,80712.85,Verde,Não,4,Não,PJ,Viva Carros
2806,2019-05-27,Kenneth Wheeler,39,Feminino,Foz do Iguaçu,PR,Civic,Honda,2018,91653.53,Bege,Não,4,Não,PF,AutoCenter
2807,2022-04-05,Stephanie Alvarez,43,Masculino,Ilhéus,BA,Ranger,Ford,2015,257941.55,Vermelho,Sim,2,Sim,PJ,Brasil Carros
2808,2024-10-03,Amanda Dillon,46,Masculino,Passo Fundo,RS,Tracker,Chevrolet,2018,118716.48,Preto,Sim,4,Sim,PF,Brasil Carros
2809,2021-03-19,Steven Webster,61,Feminino,São Paulo,SP,HB20,Hyundai,2016,72001.25,Bege,Não,2,Sim,PF,AutoCenter
2810,2019-08-12,Richard Jackson,38,Feminino,Ilhéus,BA,HR-V,Honda,2016,167767.44,Bege,Sim,4,Não,PF,Carros do Brasil
2811,2023-03-10,Juan Brown,21,Feminino,Betim,MG,Fit,Honda,2017,42316.63,Bege,Sim,2,Sim,PJ,Meu Carro Novo
2812,2023-02-14,Brian Walls,49,Masculino,Pelotas,RS,HR-V,Honda,2018,202162.43,Amarelo,Não,2,Sim,PJ,Meu Carro Novo
2813,2019-04-15,Hannah Barber,56,Feminino,Niterói,RJ,T-Cross,Volkswagen,2015,118497.46,Bege,Não,2,Não,PF,Carros & Cia
2814,2020-06-25,Scott Brown,47,Masculino,Serra,ES,Ka,Ford,2018,54725.68,Verde,Sim,4,Não,PF,AutoCenter
2815,2022-09-14,Monica Weaver,45,Feminino,Jaboatão dos Guararapes,PE,Focus,Ford,2019,444464.33,Bege,Sim,2,Não,PJ,Carros & Cia
2816,2019-09-03,Brandon Joseph,61,Masculino,Passo Fundo,RS,HB20,Hyundai,2019,53383.51,Azul,Não,4,Sim,PJ,AutoCenter
2817,2024-11-09,Ryan Garcia,27,Masculino,Santa Maria,RS,Virtus,Volkswagen,2017,168341.32,Prata,Não,4,Sim,PF,Viva Carros
2818,2019-12-01,Eric Cortez,21,Masculino,Vila Velha,ES,Creta,Hyundai,2017,138996.45,Vermelho,Sim,4,Não,PF,Viva Carros
2819,2022-07-05,William Alvarado,42,Masculino,Guarapari,ES,Fit,Honda,2015,72948.87,Bege,Sim,2,Não,PJ,Meu Carro Novo
2820,2021-02-12,Marissa Bridges,40,Masculino,Maringá,PR,Focus,Ford,2015,108471.97,Cinza,Sim,4,Não,PJ,Carro Ideal
